VCC,TARGTYPE,GCSAT,HOST,RA,DEC,VHEL,VERR,VERR_pe,VERR_ne,ZCONF,VOBS,VOBS_pe,VOBS_ne,ABANDCOR,ABANDCOR_pe,ABANDCOR_ne,HELCOR,SN,KECKID,MASKNAME,SLITNUM,ZSPECNUM,ZQUAL,YLOW,YHIGH,SPEC1DNAME,Type,Probability,Nucleus 
---,SGR,N,---,190.36141967773438,11.167499542236328,-29.991891860961914,3.525310516357422,2.3671820163726807,3.219882011413574,1.0,-29.41034507751465,1.7311975955963135,2.7218830585479736,-12.218453407287598,1.0207061767578125,1.180816888809204,12.800000190734863,19.860000610351562,sgr382,vdgc9B,51,59,4,116,121,spec1d.vdgc5.007.gcA16.fits,Star,0.9819229245185852,0
---,SGR,N,---,190.3315887451172,11.156916618347168,29.61934471130371,12.391331672668457,12.22462272644043,12.183032989501953,1.0,-27.138774871826172,6.894769668579102,7.335074424743652,-69.55812072753906,10.016929626464844,9.646673202514648,12.800000190734863,4.980000019073486,sgr377,vdgc9B,50,57,4,10,16,spec1d.vdgc5.008.gcA19.fits,Star,0.9826505780220032,0
---,SGR,N,---,190.3926239013672,11.137916564941406,-41.299713134765625,5.2710676193237305,4.595585823059082,5.017621040344238,1.0,-34.63396072387695,4.292969703674316,4.7632951736450195,-6.134243488311768,1.0607337951660156,0.9606646299362183,12.800000190734863,17.139999389648438,sgr375,vdgc9B,49,56,4,30,36,spec1d.vdgc5.009.serendip1.fits,Star,0.9812374114990234,0
---,VIR,N,---,190.2014617919922,11.250611305236816,-142.1094512939453,3.051098346710205,2.4772539138793945,1.8457822799682617,1.0,-75.94254302978516,2.131474494934082,1.3409277200698853,53.36691665649414,0.17011769115924835,0.21014536917209625,12.800000190734863,68.37000274658203,vir302,vdgc9B,48,55,4,25,32,spec1d.vdgc5.011.gcA30.fits,Star,0.9606961011886597,0
---,VIR,N,---,190.2103271484375,11.213749885559082,5.032336235046387,3.027623414993286,2.224712371826172,2.008925437927246,1.0,33.97350311279297,1.7812323570251465,1.54106605052948,16.14116668701172,0.4603184461593628,0.310214638710022,12.800000190734863,39.380001068115234,vir296,vdgc9B,47,54,4,39,45,spec1d.vdgc5.013.serendip1.fits,Star,0.9829035401344299,0
---,VIR,N,---,190.23545837402344,11.213666915893555,103.84069061279297,2.765810012817383,1.6986438035964966,1.7400827407836914,1.0,124.79633331298828,1.1007615327835083,1.160802960395813,8.155641555786133,0.3302284777164459,0.3402353823184967,12.800000190734863,45.27000045776367,vir295,vdgc9B,46,53,4,27,33,spec1d.vdgc5.015.gcN57.fits,Star,0.9762791395187378,0
---,VIR,N,---,190.31396484375,11.202610969543457,24.956119537353516,2.812016725540161,1.742756724357605,1.8439366817474365,1.0,33.813392639160156,1.1307823657989502,1.2508653402328491,-3.942727565765381,0.44030460715293884,0.520359992980957,12.800000190734863,43.18000030517578,vir294,vdgc9B,45,52,4,39,45,spec1d.vdgc5.016.gcN58.fits,Star,0.9827578067779541,0
---,VIR,N,---,190.33441162109375,11.173861503601074,75.27092742919922,3.558206796646118,3.4824378490448,2.2211086750030518,1.0,79.45497131347656,3.1621875762939453,1.6611491441726685,-8.615961074829102,0.7505192160606384,0.7805399894714355,12.800000190734863,24.829999923706055,vir290,vdgc9B,44,51,4,12,18,spec1d.vdgc5.017.gcN59.fits,Star,0.9799458980560303,0
---,VIR,N,---,190.32366943359375,11.169361114501953,113.3572769165039,2.6316113471984863,1.508193016052246,1.4813964366912842,1.0,124.9464340209961,0.8105607032775879,0.7305053472518921,-1.210837721824646,0.2301592230796814,0.310214638710022,12.800000190734863,66.66000366210938,vir289,vdgc9B,43,50,4,25,30,spec1d.vdgc5.018.gcN61.fits,Star,0.9745846390724182,0
---,VIR,N,---,190.3470001220703,11.1627779006958,75.15084075927734,3.0764169692993164,2.0879006385803223,2.284276008605957,1.0,79.9453125,1.420983076095581,1.6911699771881104,-8.005537986755371,0.8806092143058777,0.8906161785125732,12.800000190734863,31.40999984741211,vir288,vdgc9B,42,49,4,198,204,spec1d.vdgc5.019.gcN66.fits,Star,0.9799575805664062,0
---,GCN,N,---,190.2086181640625,11.24174976348877,-35.49570083618164,6.412243843078613,7.954401969909668,4.145934581756592,1.0,-22.695701599121094,7.855434417724609,3.9527344703674316,23.82648277282715,39.4973258972168,33.15293502807617,12.800000190734863,5.260000228881836,gcN172,vdgc9B,41,47,4,127,133,spec1d.vdgc5.020.gcN67.fits,Star,0.9816139340400696,0
---,GCN,N,---,190.22525024414062,11.241416931152344,134.68202209472656,2.917494297027588,2.119626045227051,1.7975174188613892,1.0,147.48202514648438,1.711183786392212,1.2908930778503418,115.54994201660156,3.7225754261016846,3.79262375831604,12.800000190734863,3.4800000190734863,gcN171,vdgc9B,40,46,4,27,33,spec1d.vdgc5.021.gcN161.fits,Star,0.9696331024169922,0
---,SGR,N,---,190.3057098388672,11.186861038208008,172.8984832763672,10.032600402832031,10.680486679077148,9.020062446594238,1.0,171.7288055419922,7.465164661407471,4.813329696655273,-13.969663619995117,7.535212993621826,7.525206089019775,12.800000190734863,4.170000076293945,sgr388,vdgc9B,54,62,4,20,26,spec1d.vdgc5.023.gcN174.fits,Star,0.9547984004020691,0
---,GCN,N,---,190.27041625976562,11.2206392288208,-111.14803314208984,2.7173173427581787,1.6081595420837402,1.6728631258010864,1.0,-97.8777084350586,0.0,0.0,0.47032538056373596,1.0106991529464722,1.110768437385559,12.800000190734863,17.290000915527344,gcN159,vdgc9B,39,45,4,33,39,spec1d.vdgc5.024.gcN178.fits,Star,0.9709933400154114,0
---,GCN,N,---,190.3643341064453,11.214722633361816,255.0953369140625,21.28217124938965,22.25055694580078,20.09284782409668,1.0,226.0263671875,0.0,0.0,-41.86896514892578,22.215368270874023,20.05387306213379,12.800000190734863,4.400000095367432,gcN154,vdgc9B,37,42,4,49,55,spec1d.vdgc5.025.gcN189.fits,Star,0.8571234941482544,0
---,GCN,N,---,190.39183044433594,11.206138610839844,84.84754943847656,21.657678604125977,20.84748649597168,22.29625701904297,1.0,126.3974380493164,20.22399139404297,22.025238037109375,28.749889373779297,4.9033918380737305,3.23223614692688,12.800000190734863,4.809999942779541,gcN151,vdgc9B,36,41,3,20,26,spec1d.vdgc5.026.gcN191.fits,Star,0.978924036026001,0
---,GCN,N,---,190.3876190185547,11.196305274963379,-27.870426177978516,11.99544620513916,11.865839004516602,11.846823692321777,1.0,1.6111146211624146,6.204292297363281,8.055572509765625,16.68153953552246,10.036943435668945,8.595946311950684,12.800000190734863,7.25,gcN144,vdgc9B,35,40,4,35,41,spec1d.vdgc5.027.gcN192.fits,Star,0.9820299744606018,0
---,GCN,N,---,190.41587829589844,11.197305679321289,136.7534637451172,2.8704216480255127,1.858029842376709,1.9085172414779663,1.0,143.7994842529297,1.0106991529464722,1.1007615327835083,-5.75398063659668,0.9306438565254211,0.9306438565254211,12.800000190734863,46.029998779296875,gcN143,vdgc9B,34,39,4,125,131,spec1d.vdgc5.028.gcN193.fits,Star,0.9690507650375366,0
---,GCN,N,---,190.25904846191406,11.189583778381348,-47.65411376953125,2.535703659057617,1.3332135677337646,1.3060472011566162,1.0,-36.47523498535156,0.4202907383441925,0.28019383549690247,-1.6211214065551758,0.1901315301656723,0.25017306208610535,12.800000190734863,86.04000091552734,gcN140,vdgc9B,33,38,4,42,48,spec1d.vdgc5.029.gcN196.fits,Star,0.9807620644569397,0
---,GCN,N,---,190.30345153808594,11.185111045837402,60.280555725097656,2.934286117553711,2.077418804168701,1.8835889101028442,1.0,69.14783477783203,1.561079978942871,1.330920696258545,-3.93272066116333,0.5603876709938049,0.4603184461593628,12.800000190734863,28.020000457763672,gcN139,vdgc9B,32,37,4,481,487,spec1d.vdgc5.030.gcN198.fits,Star,0.981196403503418,0
---,GCN,N,---,190.3056182861328,11.179944038391113,95.6650390625,3.3162384033203125,2.301222324371338,2.7261106967926025,1.0,105.87324523925781,0.03002076968550682,0.05003461241722107,-2.5917930603027344,1.9313360452651978,2.421675443649292,12.800000190734863,10.0,gcN136,vdgc9B,30,36,4,15,21,spec1d.vdgc5.031.gcN199.fits,Star,0.977527916431427,0
---,GCN,N,---,190.2084197998047,11.176972389221191,38.855735778808594,7.950909614562988,8.567720413208008,6.739126205444336,1.0,60.53187942504883,8.275725364685059,6.394423484802246,8.876140594482422,1.8312668800354004,1.7211906909942627,12.800000190734863,9.489999771118164,gcN135,vdgc9B,29,35,4,34,40,spec1d.vdgc5.032.gcN202.fits,Star,0.9823532700538635,0
---,GCN,N,---,190.33291625976562,11.173138618469238,197.94580078125,7.158878326416016,6.376114368438721,7.276554107666016,1.0,214.82861328125,5.563848972320557,6.554534435272217,4.08282470703125,2.851973056793213,2.902007579803467,12.800000190734863,6.210000038146973,gcN132,vdgc9B,28,34,4,65,71,spec1d.vdgc5.034.gcN209.fits,Star,0.9382145404815674,0
---,GCN,N,---,190.39808654785156,11.171638488769531,185.52720642089844,8.665122985839844,7.605452537536621,9.221111297607422,1.0,190.45175170898438,6.5245137214660645,8.525897979736328,-7.875448703765869,3.702561378479004,3.282270669937134,12.800000190734863,5.559999942779541,gcN131,vdgc9B,27,33,1,18,24,spec1d.vdgc5.035.gcN270.fits,Star,0.9473407864570618,0
---,GCN,N,---,190.3192901611328,11.159416198730469,112.9369888305664,2.6984572410583496,1.5570012331008911,1.6682775020599365,1.0,121.49405670166016,0.7805399894714355,1.0207061767578125,-4.2429351806640625,0.5003461241722107,0.4202907383441925,12.800000190734863,37.310001373291016,gcN126,vdgc9B,26,32,4,354,360,spec1d.vdgc5.036.vir275.fits,Star,0.9746654629707336,0
---,GCN,N,---,190.37557983398438,11.157833099365234,176.0206298828125,3.898059368133545,3.977849245071411,2.6323723793029785,1.0,186.9193115234375,3.3022844791412354,1.4309898614883423,-1.9013153314590454,1.8312668800354004,1.8212599754333496,12.800000190734863,14.850000381469727,gcN125,vdgc9B,25,30,4,92,98,spec1d.vdgc5.037.vir277.fits,Star,0.9531037211418152,0
---,GCN,N,---,190.32186889648438,11.157194137573242,111.26582336425781,2.5775160789489746,1.3625961542129517,1.4336466789245605,1.0,117.19107055664062,0.0,0.0,-6.874756336212158,0.5403738021850586,0.7004846334457397,12.800000190734863,27.719999313354492,gcN124,vdgc9B,24,29,4,8,14,spec1d.vdgc5.038.vir311.fits,Star,0.9749810099601746,0
---,GCN,N,---,190.406494140625,11.153694152832031,279.34210205078125,3.1235790252685547,2.25238037109375,2.2477517127990723,1.0,288.3494873046875,0.6904776692390442,0.7004846334457397,-3.79262375831604,1.7412046194076538,1.7311975955963135,12.800000190734863,16.09000015258789,gcN122,vdgc9B,22,26,4,9,15,spec1d.vdgc5.039.vir313.fits,Star,0.7898116111755371,0
---,GCN,N,---,190.27975463867188,11.219416618347168,273.9283752441406,5.069889068603516,4.265755653381348,4.91793155670166,1.0,282.10516357421875,3.692554473876953,4.513122081756592,-4.623198509216309,1.7311975955963135,1.5010384321212769,12.800000190734863,11.829999923706055,gcN156,vdgc9B,38,43,4,111,117,spec1d.vdgc5.041.sgr337.fits,Star,0.8072210550308228,0
---,GCN,N,---,188.63616943359375,11.904861450195312,256.746826171875,4.131229400634766,3.5906591415405273,3.444678783416748,1.0,272.26837158203125,3.032097578048706,2.902007579803467,2.221536874771118,1.4610106945037842,1.3709484338760376,13.300000190734863,15.210000038146973,gcN188,vdgc6,36,45,4,43,47,spec1d.vdgc5.043.mst439.fits,Star,0.8533514738082886,0
---,SGR,N,---,190.2018280029297,11.189305305480957,-23.377317428588867,13.753626823425293,14.145195007324219,13.020606994628906,1.0,-1.4409968852996826,13.739505767822266,12.568695068359375,9.136320114135742,3.122159957885742,3.1621875762939453,12.800000190734863,5.769999980926514,sgr389,vdgc9B,55,63,4,66,72,spec1d.vdgc5.044.mst443.fits,Star,0.9822352528572083,0
---,MST,N,---,190.21949768066406,11.238611221313477,-54.54888153076172,10.111157417297363,8.08289909362793,11.67523193359375,1.0,-41.748878479003906,7.9855241775512695,11.608030319213867,4.6732330322265625,41.34860610961914,21.65498161315918,12.800000190734863,3.440000057220459,mst526,vdgc9B,61,71,1,48,53,spec1d.vdgc5.046.mst504.fits,Star,0.9801666736602783,0
---,VOD,N,---,187.13687133789062,12.710833549499512,103.94999694824219,2.005772829055786,0.8399999737739563,0.7099999785423279,1.0,102.5999984741211,0.8399999737739563,0.7099999785423279,-10.949999809265137,2.009999990463257,1.690000057220459,9.600000381469727,68.02999877929688,0.0,vugc1,69,,,19,27,spec1d.vdgc5.049.mst528.fits,Star,0.9788591861724854,0
---,GCBO,N,---,187.093994140625,12.700166702270508,839.780029296875,9.122554779052734,7.769999980926514,5.849999904632568,1.0,859.3699951171875,7.769999980926514,5.849999904632568,9.989999771118164,5.400000095367432,6.739999771118164,9.600000381469727,5.070000171661377,0.0,vugc1,63,,,32,42,spec1d.vdgc6.000.alg33.fits,ICGC,0.6404105424880981,0
---,GCBO,N,---,187.22999572753906,12.704889297485352,20.889999389648438,8.122416496276855,2.859999895095825,6.25,1.0,-6.809999942779541,2.859999895095825,6.25,-37.29999923706055,5.510000228881836,7.940000057220459,9.600000381469727,8.09000015258789,0.0,vugc1,58,,,22,32,spec1d.vdgc6.001.alg94.fits,Star,0.9842144846916199,0
---,GCBO,N,---,187.1410369873047,12.665249824523926,-53.31999969482422,20.284271240234375,18.489999771118164,11.279999732971191,1.0,-39.45000076293945,18.489999771118164,11.279999732971191,4.269999980926514,14.369999885559082,13.1899995803833,9.600000381469727,4.019999980926514,0.0,vugc1,57,,,11,19,spec1d.vdgc6.002.alg141.fits,Star,0.9812955856323242,0
---,GCBO,N,---,187.14566040039062,12.67127799987793,1.25,37.86000061035156,28.6299991607666,47.09000015258789,1.0,10.850000381469727,28.6299991607666,47.09000015258789,-21.40999984741211,21.780000686645508,31.639999389648438,9.600000381469727,1.8300000429153442,0.0,vugc1,55,,,11,19,spec1d.vdgc6.003.alg161.fits,Star,0.9841300249099731,0
---,GCXO,N,---,187.2086639404297,12.681722640991211,1398.280029296875,55.89500045776367,56.09000015258789,55.70000076293945,1.0,1407.8800048828125,56.09000015258789,55.70000076293945,43.27000045776367,97.0199966430664,69.47000122070312,9.600000381469727,1.4199999570846558,0.0,vugc1,47,,,34,42,spec1d.vdgc6.004.alg207.fits,M87GC,0.8498376607894897,0
---,GCXO,N,---,187.1231231689453,12.667499542236328,1233.4200439453125,9.001769065856934,2.5799999237060547,1.850000023841858,1.0,1222.1199951171875,2.5799999237060547,1.850000023841858,-20.899999618530273,8.359999656677246,9.09000015258789,9.600000381469727,7.420000076293945,0.0,vugc1,45,,,42,52,spec1d.vdgc6.005.nuc5.fits,M87GC,0.8286413550376892,0
---,GCXO,M,VLSB-B,187.10958862304688,12.686528205871582,-61.16999816894531,25.720041275024414,14.90999984741211,25.850000381469727,1.0,-28.6299991607666,14.90999984741211,25.850000381469727,22.940000534057617,9.109999656677246,22.270000457763672,9.600000381469727,1.8899999856948853,0.0,vugc1,44,,,71,81,spec1d.vdgc6.006.nuc6.fits,Unkwn,-1.0,0
---,GCXO,N,---,187.0866241455078,12.711416244506836,1230.0799560546875,62.762428283691406,52.650001525878906,72.61000061035156,1.0,1253.6500244140625,52.650001525878906,72.61000061035156,13.970000267028809,4.28000020980835,3.869999885559082,9.600000381469727,6.949999809265137,0.0,vugc1,36,,,193,203,spec1d.vdgc6.007.gcA8.fits,M87GC,0.8275409936904907,0
---,GCXO,N,---,187.13121032714844,12.71019458770752,757.030029296875,19.690521240234375,9.109999656677246,7.449999809265137,1.0,776.02001953125,9.109999656677246,7.449999809265137,9.390000343322754,12.520000457763672,23.209999084472656,9.600000381469727,8.680000305175781,0.0,vugc1,35,,,21,31,spec1d.vdgc6.008.gcA9.fits,ICGC,0.7938880324363708,0
---,GCXO,N,---,187.1007843017578,12.674722671508789,988.0800170898438,22.852506637573242,10.369999885559082,11.9399995803833,1.0,897.4099731445312,10.369999885559082,11.9399995803833,-100.2699966430664,16.90999984741211,22.979999542236328,9.600000381469727,3.4800000190734863,0.0,vugc1,34,,,92,102,spec1d.vdgc6.009.gcA10.fits,M87GC,0.6290687322616577,0
---,GCBL,N,---,187.24742126464844,12.637139320373535,-55.2599983215332,5.190000057220459,4.920000076293945,5.460000038146973,1.0,-45.65999984741211,4.920000076293945,5.460000038146973,-8.239999771118164,29.950000762939453,48.56999969482422,9.600000381469727,7.789999961853027,0.0,vugc1,30,,,13,23,spec1d.vdgc6.010.gcA11.fits,Star,0.9811099767684937,0
---,GCBL,N,---,187.27963256835938,12.658499717712402,-14.5600004196167,0.5968249440193176,0.5299999713897705,0.49000000953674316,1.0,-35.2599983215332,0.5299999713897705,0.49000000953674316,-30.299999237060547,0.30000001192092896,0.3199999928474426,9.600000381469727,61.11000061035156,0.0,vugc1,29,,,48,58,spec1d.vdgc6.011.gcA16.fits,Star,0.9837280511856079,0
---,GCBL,Y,VCC1153,187.26995849609375,12.664999961853027,113.23999786376953,3.292221784591675,2.799999952316284,3.1500000953674316,1.0,96.86000061035156,2.799999952316284,3.1500000953674316,-25.979999542236328,1.659999966621399,1.159999966621399,9.600000381469727,17.0,0.0,vugc1,28,,,40,50,spec1d.vdgc6.012.gcA18.fits,DE_GC,1.0,0
---,SGR,N,---,190.21958923339844,11.203083038330078,-11.50910758972168,6.1247453689575195,6.0080718994140625,5.471188545227051,1.0,13.809553146362305,5.573855876922607,4.803322792053223,12.518660545349121,1.8612877130508423,2.3015923500061035,12.800000190734863,8.920000076293945,sgr391,vdgc9B,56,64,4,36,42,spec1d.vdgc6.013.gcA19.fits,Star,0.9826431274414062,0
---,GCBL,N,---,187.07174682617188,12.729305267333984,190.86000061035156,12.78328800201416,3.200000047683716,4.53000020980835,1.0,220.63999938964844,3.200000047683716,4.53000020980835,20.18000030517578,13.529999732971191,10.84000015258789,9.600000381469727,7.96999979019165,0.0,vugc1,25,,,11,19,spec1d.vdgc6.014.gcA21.fits,Star,0.9511430859565735,0
---,GCXL,N,---,187.2552490234375,12.648388862609863,951.1199951171875,30.016117095947266,12.479999542236328,16.3799991607666,1.0,943.010009765625,12.479999542236328,16.3799991607666,-17.709999084472656,28.31999969482422,24.31999969482422,9.600000381469727,2.2100000381469727,0.0,vugc1,14,,,60,70,spec1d.vdgc6.015.gcA23.fits,M87GC,0.5710193514823914,0
---,GCXL,Y,VCC1148,187.2340850830078,12.66480541229248,1375.6600341796875,7.47604513168335,3.4200000762939453,6.909999847412109,1.0,1335.9100341796875,3.4200000762939453,6.909999847412109,-49.349998474121094,4.699999809265137,6.110000133514404,9.600000381469727,4.679999828338623,0.0,vugc1,13,,,214,224,spec1d.vdgc6.016.gcA29.fits,DE_GC,1.0,0
---,GCXL,N,---,187.0157928466797,12.722527503967285,1397.3699951171875,7.298912525177002,5.449999809265137,7.260000228881836,1.0,1452.43994140625,5.449999809265137,7.260000228881836,45.470001220703125,3.440000057220459,3.740000009536743,9.600000381469727,6.010000228881836,0.0,vugc1,12,,,12,22,spec1d.vdgc6.017.serendip1.fits,M87GC,0.8498808145523071,0
---,GCXL,N,---,187.26937866210938,12.675000190734863,1265.9100341796875,10.114250183105469,9.149999618530273,6.840000152587891,1.0,1251.5999755859375,9.149999618530273,6.840000152587891,-23.90999984741211,6.78000020980835,5.610000133514404,9.600000381469727,4.190000057220459,0.0,vugc1,11,,,16,26,spec1d.vdgc6.018.gcA31.fits,M87GC,0.8377799987792969,0
---,GCXL,Y,VLSB-B,187.04612731933594,12.724055290222168,52.13999938964844,9.228408813476562,7.880000114440918,8.579999923706055,1.0,104.2300033569336,7.880000114440918,8.579999923706055,42.4900016784668,4.409999847412109,3.940000057220459,9.600000381469727,4.28000020980835,0.0,vugc1,10,,,12,22,spec1d.vdgc6.019.gcA33.fits,UDG_GC,1.0,0
---,GCXL,N,---,187.0413818359375,12.743000030517578,-339.20001220703125,12.014878273010254,1.1399999856948853,18.899999618530273,1.0,-271.0199890136719,1.1399999856948853,18.899999618530273,58.58000183105469,5.659999847412109,7.599999904632568,9.600000381469727,2.140000104904175,0.0,vugc1,9,,,41,51,spec1d.vdgc6.021.gcA45.fits,ICGC,0.63936847448349,0
